Depth,AC,DEN,Ip,Pp
2805.25,88.113,2.489,8609.93497,29.9424556
2805.375,88.468,2.489,8575.38545,30.17014993
2805.5,88.691,2.49,8557.260601,30.3130493
2805.625,88.693,2.492,8563.940785,30.31703883
2805.75,88.59,2.493,8577.3383,30.25514826
2805.875,88.357,2.495,8606.856276,30.11099277
2806,88.353,2.496,8610.695732,30.11119769
2806.125,88.779,2.494,8562.511405,30.3818034
2806.25,89.609,2.49,8469.595688,30.89732523
2806.375,91.274,2.484,8295.058834,31.89371726
2806.5,92.657,2.476,8144.930227,32.68802591
2806.625,92.997,2.472,8102.042001,32.88088178
2806.75,92.859,2.473,8117.365037,32.80668716
2806.875,92.321,2.477,8177.875023,32.50669812
2807,92.119,2.485,8222.277706,32.39463798
2807.125,92.318,2.489,8217.76035,32.51050291
2807.25,92.583,2.489,8194.238683,32.66294164
2807.375,92.733,2.487,8174.410404,32.74995032
2807.5,92.518,2.482,8176.934218,32.63183275
2807.625,92.166,2.478,8194.935226,32.43516908
2807.75,91.685,2.478,8237.927687,32.16232173
2807.875,90.961,2.478,8303.497103,31.74335572
2808,90.464,2.48,8355.854262,31.45171611
2808.125,90.464,2.482,8362.592855,31.45446168
2808.25,90.851,2.483,8330.325478,31.68678851
2808.375,91.925,2.485,8239.630133,32.31404399
2808.5,92.951,2.487,8155.238782,32.89659619
2808.625,93.319,2.488,8126.345117,33.10343626
2808.75,93.461,2.488,8113.998352,33.18440734
2808.875,93.534,2.486,8101.148246,33.22725866
2809,93.574,2.483,8087.913309,33.25195302
2809.125,93.536,2.482,8087.940472,33.23387311
2809.25,93.397,2.482,8099.977515,33.16022503
2809.375,93.015,2.484,8139.796807,32.95152923
2809.5,92.737,2.484,8164.197677,32.79902938
2809.625,92.843,2.483,8151.59355,32.86112117
2809.75,93.283,2.481,8106.608921,33.10837934
2809.875,94.392,2.479,8004.907196,33.71478626
2810.375,93.455,2.476,8075.381735,33.21696957
2810.5,90.647,2.482,8345.710283,31.61552165
2810.625,88.717,2.49,8554.752753,30.44159119
2810.75,87.123,2.494,8725.264282,29.42312197
2810.875,85.8,2.498,8874.013986,28.54209009
2811,85.47,2.502,8922.541243,28.3190352
2811.125,85.623,2.506,8920.836691,28.4267114
2811.25,85.836,2.508,8905.801761,28.57476861
2811.375,86.178,2.51,8877.532549,28.80896948
2811.5,86.689,2.51,8825.202736,29.1533096
2811.625,87.164,2.507,8766.619246,29.46910402
2811.75,87.673,2.504,8705.293534,29.80261203
2811.875,88.481,2.501,8615.463207,30.32068211
2812,89.316,2.496,8517.855703,30.84376262
2812.125,89.821,2.491,8452.998742,31.15534668
2812.25,90.214,2.488,8406.038974,31.39545224
2812.375,90.366,2.485,8381.780758,31.48931164
2812.5,90.061,2.483,8403.397697,31.30884506
2812.625,89.689,2.482,8434.853772,31.08601814
2812.75,89.425,2.48,8452.938216,30.92725322
2812.875,89.563,2.478,8433.107422,31.01457163
2813,90.139,2.472,8358.930097,31.36683455
2813.125,90.593,2.464,8290.123961,31.6411621
2813.25,90.967,2.458,8235.936109,31.86509489
2813.375,91.142,2.454,8206.745518,31.97056255
2813.5,90.948,2.45,8210.845758,31.85941415
2813.625,90.721,2.449,8228.030996,31.72811582
2813.75,90.57,2.45,8245.114276,31.6412304
2813.875,90.499,2.45,8251.58289,31.60170369
2814,90.545,2.448,8240.658236,31.63185234
2814.125,90.592,2.446,8229.653833,31.66256117
2814.25,90.565,2.445,8228.741788,31.6492531
2814.375,90.371,2.445,8246.40648,31.53627229
2814.5,90.224,2.445,8259.842171,31.4509134
2814.625,90.241,2.445,8258.286145,31.4638693
2814.75,90.263,2.446,8259.650133,31.47982058
2814.875,89.934,2.448,8296.644206,31.28428023
2815,88.95,2.458,8422.6914,30.68299852
2815.125,87.887,2.471,8569.649664,30.01416035
2815.25,86.755,2.481,8716.601925,29.27902924
2815.375,85.559,2.489,8866.947954,28.47556481
2815.5,85.228,2.495,8922.842258,28.25016501
2815.625,85.62,2.497,8889.110021,28.52282174
2815.75,86.384,2.497,8810.492684,29.04285871
2815.875,87.897,2.496,8655.367077,30.03700441
2816,89.366,2.492,8499.447217,30.96234976
2816.125,90.083,2.484,8404.728972,31.40178804
2816.25,90.546,2.476,8334.822079,31.68194452
2816.375,90.571,2.469,8308.964238,31.69957311
2816.5,90.71,2.456,8252.549884,31.78485969
2816.625,91.051,2.456,8221.642816,31.98875934
2816.75,91.284,2.457,8203.996319,32.1278751
2816.875,91.125,2.459,8225.000823,32.03766814
2817,90.69,2.461,8271.17433,31.78400879
2817.125,89.753,2.464,8367.711386,31.22386153
2817.25,88.928,2.469,8462.47751,30.71868573
2817.375,88.658,2.473,8502.000947,30.55262962
2817.5,88.699,2.475,8504.943686,30.58108825
2817.625,89.135,2.477,8470.181186,30.85546869
2817.75,89.477,2.481,8451.432212,31.06897518
2817.875,89.383,2.488,8484.190506,31.01399396
2818,88.937,2.495,8550.726919,30.74075668
2818.125,87.312,2.503,8737.795492,29.70802912
2818.25,84.809,2.523,9067.556509,28.01814046
2819.125,81.162,2.538,9531.337325,25.33492559
2819.25,82.872,2.514,9246.39444,26.64171633
2819.375,83.073,2.501,9176.324438,26.79332276
2819.5,82.406,2.498,9239.501978,26.29846403
2819.625,80.592,2.497,9443.686718,24.89563568
2819.75,78.939,2.497,9641.439593,23.5468432
2819.875,78.132,2.499,9748.825065,22.86367116
2821,77.961,2.509,9809.304652,22.74026891
2821.125,79.648,2.512,9613.017276,24.16481419
2821.25,81.051,2.516,9461.657475,25.29392368
2821.375,81.935,2.515,9355.855251,25.98168043
2821.5,82.794,2.512,9247.74259,26.63260151
2821.625,83.982,2.51,9109.666357,27.5045734
2821.75,84.929,2.507,8997.322469,28.17850985
2821.875,85.251,2.505,8956.188197,28.40522646
2822,85.262,2.504,8951.457859,28.41557109
2822.125,84.673,2.503,9010.126014,28.007095
2822.5,82.308,2.502,9265.315644,26.28966419
2822.625,81.314,2.5,9371.080011,25.5294908
2822.75,80.171,2.495,9485.674371,24.62562083
2822.875,79.599,2.49,9534.692647,24.16238751
2823,79.462,2.489,9547.295563,24.05224542
2823.125,80.237,2.489,9455.079327,24.68696361
2823.25,81.552,2.491,9310.094173,25.72783295
2823.375,82.312,2.496,9242.647488,26.31170068
2823.5,82.65,2.499,9215.912886,26.56859427
2823.625,82.324,2.501,9259.812448,26.32620247
2823.75,81.562,2.506,9365.008215,25.7464179
2823.875,80.986,2.511,9450.433408,25.29970054
2824,80.432,2.516,9534.473841,24.86253851
2824.125,79.873,2.52,9616.46614,24.41365607
2824.25,79.847,2.523,9631.049382,24.39516311
2824.375,80.231,2.521,9577.355386,24.70918432
2824.5,80.825,2.517,9491.884937,25.18619069
2824.625,81.66,2.513,9379.897134,25.84108933
2824.75,81.938,2.506,9322.033733,26.05725915
2824.875,81.722,2.502,9331.753995,25.89428003
2825,81.435,2.5,9357.156014,25.67513275
2825.125,81.424,2.497,9347.190018,25.66930327
2825.25,82.134,2.492,9247.834027,26.21753451
2825.375,82.976,2.484,9124.604705,26.85210507
2825.5,83.762,2.478,9017.148588,27.43036503
2825.625,84.046,2.473,8968.545796,27.63774214
2825.75,83.27,2.47,9041.143269,27.07713981
2825.875,82.349,2.473,9153.36434,26.39399994
2826,81.499,2.477,9263.78974,25.74648451
2826.125,81.148,2.48,9315.127914,25.47571295
2826.25,81.944,2.479,9220.921605,26.09443648
2826.375,82.955,2.472,9082.823217,26.85831142
2826.5,83.94,2.466,8954.453181,27.58064468
2826.625,84.81,2.462,8848.220729,28.20164076
2826.75,84.793,2.459,8839.210784,28.19244227
2826.875,84.243,2.463,8911.392044,27.80596815
2827,83.55,2.47,9010.843806,27.30915742
2827.125,82.781,2.478,9124.006717,26.74529118
2827.25,82.159,2.492,9245.020022,26.28000757
2827.375,81.519,2.506,9369.94811,25.79183729
2827.5,80.503,2.515,9522.278673,24.99516808
2827.625,78.345,2.525,9823.4731,23.21349176
2828.375,79.052,2.498,9631.513434,23.82772242
2828.5,80.649,2.495,9429.453558,25.13327506
2828.625,82.065,2.494,9263.037836,26.23840662
2828.75,82.432,2.496,9229.192547,26.51914487
2828.875,82.261,2.499,9259.493563,26.39270976
2829,82.042,2.501,9291.640867,26.22903503
2829.125,81.886,2.503,9316.786752,26.11254646
2829.25,81.963,2.505,9315.471615,26.17417511
2829.375,82.013,2.508,9320.941802,26.21507346
2829.5,81.971,2.51,9333.154408,26.18572472
2829.625,81.815,2.513,9362.126749,26.06897432
2829.75,81.757,2.516,9379.952787,26.02712855
2829.875,81.893,2.517,9368.097395,26.13421654
2830,82.238,2.514,9317.677959,26.39976569
2830.125,83.249,2.51,9189.876155,27.15705467
2830.25,84.608,2.503,9017.048033,28.13870412
2830.875,85.138,2.504,8964.49529,28.52358832
2831,84.91,2.508,9002.92545,28.36733644
2831.125,85.217,2.511,8981.222057,28.58389844
2831.25,86.054,2.515,8908.03449,29.15994609
2831.375,86.777,2.516,8837.327863,29.64681147
2831.5,87.429,2.515,8767.937412,30.07757488
2831.625,88.025,2.512,8698.183471,30.46465951
2831.75,88.117,2.506,8668.347765,30.52615724
2831.875,87.775,2.501,8684.759897,30.30973268
2832,87.087,2.499,8746.370871,29.86503764
2832.125,85.243,2.498,8931.999108,28.62380681
2832.25,82.647,2.501,9223.623362,26.75681884
2832.375,80.692,2.506,9465.979279,25.25155009
2832.5,78.915,2.509,9690.720395,23.8020671
2832.875,78.299,2.504,9747.496137,23.28746984
2833,79.983,2.502,9534.646112,24.6953636
2833.125,82.812,2.499,9197.884365,26.89910164
2833.25,84.98,2.497,8956.055542,28.4654919
2833.375,85.539,2.496,8893.964157,28.85539293
2833.5,85.485,2.497,8903.147921,28.82100656
2833.625,84.884,2.497,8966.18444,28.40656667
2833.75,84.465,2.497,9010.662405,28.11405904
2833.875,84.555,2.495,8993.861983,28.18051896
2834,84.94,2.493,8945.919473,28.45395795
2834.875,85.441,2.481,8850.654838,28.82083572
2835,85.212,2.487,8895.901986,28.66526783
2835.125,84.593,2.495,8989.821853,28.23472098
2835.25,83.343,2.506,9164.882474,27.3378777
2835.375,81.97,2.516,9355.57887,26.3128201
2835.5,80.343,2.521,9564.004331,25.0404927
2835.625,78.147,2.525,9848.362701,23.21632094
2836.25,77.991,2.525,9868.061699,23.09514223
2836.375,78.353,2.519,9799.12958,23.40936529
2836.5,78.519,2.517,9770.649142,23.55372234
2836.625,78.08,2.517,9825.584016,23.18017182
2837.125,78.435,2.521,9796.657105,23.49565679
2837.25,80.382,2.52,9555.572143,25.10981697
2837.375,81.257,2.521,9456.425908,25.80542145
2837.5,81.383,2.522,9445.530393,25.90638581
2837.625,80.105,2.525,9607.639973,24.89466207
2837.75,78.09,2.528,9867.260853,23.21312363
2838.875,78.197,2.539,9896.635421,23.32962793
2839,79.329,2.53,9720.833491,24.28850984
2839.125,80.615,2.52,9527.953855,25.33691537
2839.25,80.332,2.506,9508.400139,25.1131024
2839.375,79.288,2.492,9579.780042,24.2626046
2839.5,78.399,2.486,9665.082463,23.51631202
2839.625,78.741,2.482,9607.619918,23.80966541
2839.75,80.752,2.485,9379.680999,25.45945823
2839.875,82.418,2.494,9223.363828,26.75102123
2840,83.598,2.502,9122.34264,27.6279313
2840.125,83.965,2.509,9107.880665,27.89630226
2840.25,83.773,2.513,9143.308703,27.76042812
2840.375,83.913,2.512,9124.421722,27.86431058
2840.5,84.268,2.51,9078.748754,28.1216485
2840.625,84.89,2.508,9005.046531,28.56407363
2840.75,85.406,2.508,8950.64047,28.92550781
2840.875,85.589,2.51,8938.625291,29.05416468
2841,85.615,2.511,8939.470887,29.07474283
2841.125,85.465,2.511,8955.160592,28.97440419
2841.25,85.286,2.512,8977.529724,28.85354151
2841.375,85.186,2.511,8984.490409,28.78694691
2841.5,85.085,2.509,8987.990833,28.71945124
2841.625,84.809,2.506,9006.45922,28.52918857
2841.75,84.499,2.499,9014.251056,28.31326657
2841.875,84.479,2.49,8983.913162,28.30182895
2842,84.733,2.483,8931.802249,28.48398557
2842.125,85.573,2.476,8819.19297,29.07061608
2842.25,86.49,2.469,8701.019771,29.69463381
2842.375,86.897,2.466,8649.74395,29.9678859
2842.5,87.03,2.468,8643.529817,30.05834681
2842.625,86.73,2.472,8687.485299,29.86277483
2842.75,86.391,2.479,8746.272181,29.63934426
2842.875,86.535,2.484,8749.329173,29.73843965
2843,87.131,2.485,8692.979537,30.1357348
2843.125,88.637,2.484,8541.841443,31.10599818
2843.25,89.993,2.481,8402.973565,31.94541295
2843.375,90.359,2.478,8358.817605,32.16863185
2843.5,90.243,2.476,8362.807088,32.10176671
2843.625,89.637,2.476,8419.34469,31.73710609
2843.75,89.279,2.476,8453.105434,31.51987371
2843.875,89.461,2.477,8439.315456,31.63475067
2844,89.908,2.477,8397.357299,31.91047101
2844.125,90.665,2.477,8327.244251,32.36783715
2844.25,91.05,2.478,8295.38056,32.59819002
2844.375,90.801,2.479,8321.485446,32.45404005
2844.5,90.119,2.481,8391.224936,32.0491989
2844.625,88.62,2.484,8543.480027,31.12840021
2844.75,87.19,2.489,8701.080399,30.21295176
2844.875,86.586,2.493,8775.857529,29.81645461
2845,86.39,2.495,8802.824401,29.6881447
2845.125,86.871,2.495,8754.083641,30.01120924
2845.25,87.69,2.493,8665.371194,30.54927944
2845.375,87.941,2.489,8626.774769,30.71360314
2845.5,87.626,2.486,8647.351243,30.51340682
2845.625,85.869,2.485,8820.738567,29.34986051
2845.75,83.329,2.489,9104.23982,27.55711942
2845.875,81.773,2.496,9303.569638,26.39067324
2846,80.842,2.503,9437.104475,25.66684578
2846.125,81.024,2.508,9434.71564,25.81324561
2846.25,82.302,2.513,9306.728877,26.80256015
2846.375,83.252,2.517,9215.173209,27.51422135
2846.5,83.896,2.519,9151.702107,27.98615196
2846.625,84.047,2.523,9149.766202,28.09760491
2846.75,83.736,2.527,9198.308971,27.8758996
2846.875,83.628,2.528,9213.832688,27.80020653
2847,83.774,2.526,9190.498245,27.90891202
2847.125,84.182,2.522,9131.472286,28.20534798
2847.25,84.313,2.517,9099.2089,28.30163587
2847.375,84.117,2.514,9109.540283,28.16427658
2847.5,83.803,2.513,9140.03556,27.94086008
2847.625,83.546,2.513,9168.151677,27.75691223
2847.75,83.89,2.512,9126.923352,28.00921188
2847.875,84.467,2.51,9057.359679,28.42485374
2848,85.062,2.508,8986.837836,28.84606149
2848.125,85.498,2.507,8937.444151,29.15083321
2848.25,85.466,2.506,8937.224159,29.13154387
2848.375,85.352,2.506,8949.161121,29.05561799
2848.5,85.303,2.505,8950.728579,29.02446796
2848.625,85.624,2.501,8902.933757,29.24839112
2848.75,86.434,2.489,8777.184904,29.80014072
2848.875,87.198,2.472,8640.858735,30.30906157
2849,88.086,2.458,8505.306178,30.88638382
2849.125,89.461,2.442,8320.067963,31.75078595
2849.25,90.718,2.42,8130.867083,32.51278966
2849.375,91.409,2.403,8012.716472,32.92184055
2849.5,91.965,2.397,7944.387539,33.24598956
2849.625,92.777,2.394,7865.001024,33.70948214
2849.75,93.817,2.397,7787.56089,34.28782261
2849.875,94.747,2.404,7733.640115,34.79195061
2850,95.808,2.41,7667.084168,35.35188728
2850.125,97.123,2.416,7582.105166,36.02416323
2850.25,97.685,2.424,7563.44577,36.30622278
2850.375,97.424,2.429,7599.351289,36.17982154
2850.5,96.83,2.432,7655.412579,35.88533286
2850.625,95.834,2.434,7741.33606,35.37928719
2850.75,95.129,2.436,7805.115159,35.01383503
2850.875,94.946,2.437,7823.369073,34.91991599
2851,94.912,2.438,7829.383007,34.90468283
2851.125,94.711,2.44,7852.435303,34.80061571
2851.25,94.011,2.444,7923.872738,34.42681076
2851.375,93.196,2.452,8019.331302,33.98220426
2851.5,92.279,2.459,8122.142633,33.4697612
2851.625,91.124,2.467,8251.850226,32.80508964
2851.75,90.415,2.478,8353.640436,32.38756094
2851.875,90.26,2.484,8388.247286,32.29734405
2852,90.323,2.486,8389.145622,32.33795571
2852.125,90.694,2.486,8354.828324,32.56224626
2852.25,91.101,2.486,8317.502552,32.80544379
2852.375,91.252,2.487,8307.079297,32.89673541
2852.5,91.29,2.489,8310.299047,32.92172722
2852.625,91.237,2.491,8321.808038,32.89350426
2852.75,91.141,2.495,8343.950582,32.8400183
2852.875,90.993,2.497,8364.221424,32.75576705
2853,90.632,2.498,8400.900344,32.54477869
2853.125,89.782,2.499,8483.829721,32.03572973
2853.25,89.94,2.502,8479.092728,32.13455176
2853.375,91.442,2.505,8349.817371,33.02978928
2853.5,93.694,2.506,8152.376886,34.30402431
2853.625,96.448,2.504,7913.2714,35.76150365
2853.75,96.727,2.499,7874.690624,35.90590797
2853.875,94.979,2.495,8006.780446,35.00425758
2854,92.463,2.494,8221.355569,33.62971876
2854.125,89.242,2.495,8521.503328,31.72635808
2854.25,87.608,2.5,8697.835814,30.69474874
2854.375,87.261,2.505,8749.888266,30.47159731
2854.5,87.19,2.508,8767.50086,30.42785422
2854.625,87.441,2.511,8752.791025,30.59458234
2854.75,87.918,2.514,8715.703269,30.90573036
2854.875,88.399,2.515,8671.727056,31.21526154
2855,88.935,2.515,8619.463653,31.55499525
2855.125,89.425,2.514,8568.825273,31.86140229
2855.25,89.424,2.512,8562.104133,31.86355424
2855.375,89.258,2.511,8574.61292,31.76391785
2855.5,89.181,2.511,8582.016349,31.719022
2855.625,89.525,2.512,8552.444569,31.93393138
2855.75,90.209,2.511,8484.217761,32.35252163
2855.875,90.552,2.51,8448.714551,32.56086031
2856,90.54,2.509,8446.46786,32.5564734
2856.125,89.919,2.509,8504.800988,32.18549747
2856.25,89.129,2.511,8587.023303,31.70337562
2856.375,88.799,2.514,8629.232311,31.50039374
2856.5,88.774,2.514,8631.662424,31.48749429
2856.625,89.378,2.514,8573.331245,31.86566895
2856.75,90.333,2.509,8465.823121,32.4492344
2856.875,90.911,2.503,8391.88217,32.79613261
2857,91.262,2.497,8339.567399,33.00522841
2857.125,91.362,2.492,8313.758455,33.0664228
2857.25,91.282,2.485,8297.670954,33.02247599
2857.375,91.381,2.479,8268.668542,33.08305627
2857.5,91.784,2.475,8219.079578,33.31953221
2857.625,92.776,2.472,8121.341726,33.88678567
2857.75,93.535,2.471,8052.181536,34.31137816
2857.875,93.521,2.475,8066.423584,34.30645908
2858,93.104,2.481,8122.194535,34.07847154
2858.125,92.178,2.487,8223.628198,33.55944212
2858.25,91.668,2.492,8286.006022,33.26919109
2858.375,91.906,2.488,8251.282832,33.40922297
2858.5,92.51,2.481,8174.346557,33.7563719
2858.625,93.484,2.473,8063.095289,34.30279131
2858.75,94.041,2.462,7979.685456,34.61015245
2858.875,93.965,2.455,7963.433193,34.5716462
2859,93.552,2.454,7995.330939,34.34857134
2859.125,92.597,2.456,8084.374224,33.81941856
2859.25,91.705,2.464,8189.599258,33.31281088
2859.375,91.311,2.474,8258.31718,33.08662139
2859.5,91.136,2.481,8297.586025,32.98690452
2859.625,91.167,2.487,8314.824443,33.00787281
2859.75,91.233,2.491,8322.172898,33.04932941
2859.875,91.142,2.491,8330.482105,32.99875587
2860,90.883,2.49,8350.868699,32.84895684
2860.125,90.238,2.49,8410.558745,32.466999
2860.25,89.559,2.493,8484.534218,32.05725735
2860.375,89.313,2.498,8524.96725,31.90863707
2860.5,89.297,2.501,8536.734717,31.90152416
2860.625,89.573,2.503,8517.236221,32.07415436
2860.75,89.958,2.504,8484.172614,32.31169551
2860.875,90.176,2.504,8463.662172,32.44629336
2861,90.321,2.503,8446.700103,32.53630903
2861.125,90.553,2.501,8418.327388,32.67794551
2861.25,90.98,2.498,8368.766762,32.93398902
2861.375,91.411,2.493,8312.636335,33.18941248
2861.5,91.833,2.491,8267.799157,33.43669461
2861.625,92.014,2.49,8248.223096,33.54348684
2861.75,91.351,2.493,8318.096135,33.16275417
2861.875,90.349,2.499,8430.588053,32.572536
2862,89.198,2.504,8556.460907,31.87351425
2862.125,87.916,2.508,8695.099868,31.0674739
2862.25,87.522,2.511,8744.690478,30.81570224
2862.375,87.785,2.511,8718.49177,30.98869062
2862.5,88.242,2.51,8669.885089,31.28423343
2862.625,88.905,2.51,8605.230302,31.70507761
2862.75,89.213,2.511,8578.938047,31.89942905
2862.875,89.073,2.512,8595.843858,31.81532187
2863,88.744,2.513,8631.145768,31.61257799
2863.125,88.236,2.514,8684.292126,31.29424871
2863.25,88.011,2.515,8709.95671,31.15331427
2863.375,88.042,2.516,8710.351878,31.17593413
2863.5,88.059,2.515,8705.209008,31.18958071
2863.625,87.823,2.514,8725.13123,31.04083427
2863.75,87.486,2.512,8751.772855,30.82547029
2863.875,87.527,2.513,8751.155643,30.85488518
2864,87.982,2.514,8709.363279,31.15132409
2864.125,89.358,2.515,8578.661116,32.019539
2864.25,90.827,2.515,8439.913242,32.91022598
2864.375,91.428,2.514,8381.099882,33.26601567
